,name,piano,midi_file,audio_file,split,spectrograms_folder,pianoroll_file,duration
115,Canon_in_C_My_Sassy_Girl_2001_Piano_Scene,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Canon_in_C_My_Sassy_Girl_2001_Piano_Scene.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Canon_in_C_My_Sassy_Girl_2001_Piano_Scene.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Canon_in_C_My_Sassy_Girl_2001_Piano_Scene,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Canon_in_C_My_Sassy_Girl_2001_Piano_Scene.pkl,213.93906022291665
116,Canon_in_C_My_Sassy_Girl_2001_Piano_Scene,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Canon_in_C_My_Sassy_Girl_2001_Piano_Scene.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Canon_in_C_My_Sassy_Girl_2001_Piano_Scene.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Canon_in_C_My_Sassy_Girl_2001_Piano_Scene,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Canon_in_C_My_Sassy_Girl_2001_Piano_Scene.pkl,213.93906022291665
117,Germination_Call_Me_By_Your_Name_Sheet_Music,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Germination_Call_Me_By_Your_Name_Sheet_Music.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Germination_Call_Me_By_Your_Name_Sheet_Music.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Germination_Call_Me_By_Your_Name_Sheet_Music,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Germination_Call_Me_By_Your_Name_Sheet_Music.pkl,115.53312500208331
118,Germination_Call_Me_By_Your_Name_Sheet_Music,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Germination_Call_Me_By_Your_Name_Sheet_Music.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Germination_Call_Me_By_Your_Name_Sheet_Music.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Germination_Call_Me_By_Your_Name_Sheet_Music,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Germination_Call_Me_By_Your_Name_Sheet_Music.pkl,115.53312500208331
119,Germination_Call_Me_By_Your_Name_Sheet_Music,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Germination_Call_Me_By_Your_Name_Sheet_Music.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Germination_Call_Me_By_Your_Name_Sheet_Music.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Germination_Call_Me_By_Your_Name_Sheet_Music,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Germination_Call_Me_By_Your_Name_Sheet_Music.pkl,115.53312500208331
120,Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.pkl,195.552880425
121,Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.pkl,195.552880425
122,Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Not_for_the_Faint_of_Heart_Op._6Final_UpdateEpic_face_melting_impossible_to_play_piano_music_-read_description_comments_very_much_appreciated.pkl,195.552880425
123,Pixies_-_Where_Is_My_Mind__Piano_Tutorial_,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.pkl,161.11667708333331
124,Pixies_-_Where_Is_My_Mind__Piano_Tutorial_,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.pkl,161.11667708333331
125,Pixies_-_Where_Is_My_Mind__Piano_Tutorial_,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Pixies_-_Where_Is_My_Mind__Piano_Tutorial_.pkl,161.11667708333331
126,bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.pkl,270.54454363541663
127,bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.pkl,270.54454363541663
128,bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\bangtansonyeondan_BTS_-_bomnal_Spring_Day_Piano_Tutorial.pkl,270.54454363541663
129,Senbon_Zakura.mscz,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Senbon_Zakura.mscz.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Senbon_Zakura.mscz.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Senbon_Zakura.mscz,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Senbon_Zakura.mscz.pkl,355.76255341458335
130,Senbon_Zakura.mscz,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Senbon_Zakura.mscz.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Senbon_Zakura.mscz.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Senbon_Zakura.mscz,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Senbon_Zakura.mscz.pkl,355.76255341458335
131,Senbon_Zakura.mscz,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Senbon_Zakura.mscz.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Senbon_Zakura.mscz.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Senbon_Zakura.mscz,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Senbon_Zakura.mscz.pkl,355.76255341458335
132,The_Avengers_Theme_Piano,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\The_Avengers_Theme_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\The_Avengers_Theme_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\The_Avengers_Theme_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\The_Avengers_Theme_Piano.pkl,115.99895833333333
133,The_Avengers_Theme_Piano,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\The_Avengers_Theme_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\The_Avengers_Theme_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\The_Avengers_Theme_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\The_Avengers_Theme_Piano.pkl,115.99895833333333
134,The_Avengers_Theme_Piano,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\The_Avengers_Theme_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\The_Avengers_Theme_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\The_Avengers_Theme_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\The_Avengers_Theme_Piano.pkl,115.99895833333333
135,We_Dont_Believe_Whats_On_TV_Piano_cover,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\We_Dont_Believe_Whats_On_TV_Piano_cover.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\We_Dont_Believe_Whats_On_TV_Piano_cover.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\We_Dont_Believe_Whats_On_TV_Piano_cover,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\We_Dont_Believe_Whats_On_TV_Piano_cover.pkl,177.57383258541665
136,We_Dont_Believe_Whats_On_TV_Piano_cover,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\We_Dont_Believe_Whats_On_TV_Piano_cover.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\We_Dont_Believe_Whats_On_TV_Piano_cover.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\We_Dont_Believe_Whats_On_TV_Piano_cover,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\We_Dont_Believe_Whats_On_TV_Piano_cover.pkl,177.57383258541665
137,We_Dont_Believe_Whats_On_TV_Piano_cover,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\We_Dont_Believe_Whats_On_TV_Piano_cover.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\We_Dont_Believe_Whats_On_TV_Piano_cover.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\We_Dont_Believe_Whats_On_TV_Piano_cover,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\We_Dont_Believe_Whats_On_TV_Piano_cover.pkl,177.57383258541665
138,Trees_by_Twenty_One_Pilots_piano_sheets,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Trees_by_Twenty_One_Pilots_piano_sheets.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Trees_by_Twenty_One_Pilots_piano_sheets.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Trees_by_Twenty_One_Pilots_piano_sheets,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Trees_by_Twenty_One_Pilots_piano_sheets.pkl,175.99895833333332
139,Trees_by_Twenty_One_Pilots_piano_sheets,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Trees_by_Twenty_One_Pilots_piano_sheets.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Trees_by_Twenty_One_Pilots_piano_sheets.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Trees_by_Twenty_One_Pilots_piano_sheets,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Trees_by_Twenty_One_Pilots_piano_sheets.pkl,175.99895833333332
140,Trees_by_Twenty_One_Pilots_piano_sheets,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Trees_by_Twenty_One_Pilots_piano_sheets.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Trees_by_Twenty_One_Pilots_piano_sheets.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Trees_by_Twenty_One_Pilots_piano_sheets,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Trees_by_Twenty_One_Pilots_piano_sheets.pkl,175.99895833333332
141,Fur_Elise_Easy_Piano,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Fur_Elise_Easy_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Fur_Elise_Easy_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Fur_Elise_Easy_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Fur_Elise_Easy_Piano.pkl,32.998958333333334
142,Fur_Elise_Easy_Piano,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Fur_Elise_Easy_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Fur_Elise_Easy_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Fur_Elise_Easy_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Fur_Elise_Easy_Piano.pkl,32.998958333333334
143,Fur_Elise_Easy_Piano,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Fur_Elise_Easy_Piano.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Fur_Elise_Easy_Piano.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Fur_Elise_Easy_Piano,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Fur_Elise_Easy_Piano.pkl,32.998958333333334
144,Paradise_Coldplay_Piano_Arrangement_,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Paradise_Coldplay_Piano_Arrangement_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Paradise_Coldplay_Piano_Arrangement_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Paradise_Coldplay_Piano_Arrangement_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Paradise_Coldplay_Piano_Arrangement_.pkl,303.43941563541665
145,Paradise_Coldplay_Piano_Arrangement_,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Paradise_Coldplay_Piano_Arrangement_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Paradise_Coldplay_Piano_Arrangement_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Paradise_Coldplay_Piano_Arrangement_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Paradise_Coldplay_Piano_Arrangement_.pkl,303.43941563541665
146,Paradise_Coldplay_Piano_Arrangement_,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Paradise_Coldplay_Piano_Arrangement_.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Paradise_Coldplay_Piano_Arrangement_.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Paradise_Coldplay_Piano_Arrangement_,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Paradise_Coldplay_Piano_Arrangement_.pkl,303.43941563541665
147,Rasputin_-_Piano_Adaptation,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Rasputin_-_Piano_Adaptation.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Rasputin_-_Piano_Adaptation.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Rasputin_-_Piano_Adaptation,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Rasputin_-_Piano_Adaptation.pkl,110.99895833333333
148,Rasputin_-_Piano_Adaptation,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Rasputin_-_Piano_Adaptation.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Rasputin_-_Piano_Adaptation.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Rasputin_-_Piano_Adaptation,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Rasputin_-_Piano_Adaptation.pkl,110.99895833333333
149,Rasputin_-_Piano_Adaptation,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Rasputin_-_Piano_Adaptation.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Rasputin_-_Piano_Adaptation.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Rasputin_-_Piano_Adaptation,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Rasputin_-_Piano_Adaptation.pkl,110.99895833333333
150,Journey_From_Destiny_2_Piano_Cover,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Journey_From_Destiny_2_Piano_Cover.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Journey_From_Destiny_2_Piano_Cover.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Journey_From_Destiny_2_Piano_Cover,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Journey_From_Destiny_2_Piano_Cover.pkl,438.592887
151,Journey_From_Destiny_2_Piano_Cover,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Journey_From_Destiny_2_Piano_Cover.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Journey_From_Destiny_2_Piano_Cover.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Journey_From_Destiny_2_Piano_Cover,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Journey_From_Destiny_2_Piano_Cover.pkl,438.592887
152,Journey_From_Destiny_2_Piano_Cover,Grandeur,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Journey_From_Destiny_2_Piano_Cover.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Grandeur\Journey_From_Destiny_2_Piano_Cover.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Grandeur\Journey_From_Destiny_2_Piano_Cover,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Journey_From_Destiny_2_Piano_Cover.pkl,438.592887
153,Wonder_Woman_Theme_-_Piano_Solo,Gentleman,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Wonder_Woman_Theme_-_Piano_Solo.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Gentleman\Wonder_Woman_Theme_-_Piano_Solo.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Gentleman\Wonder_Woman_Theme_-_Piano_Solo,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Wonder_Woman_Theme_-_Piano_Solo.pkl,203.22511854791665
154,Wonder_Woman_Theme_-_Piano_Solo,Giant,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\midi\Wonder_Woman_Theme_-_Piano_Solo.mid,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\flac\Giant\Wonder_Woman_Theme_-_Piano_Solo.flac,train,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\spectrograms\Giant\Wonder_Woman_Theme_-_Piano_Solo,C:\Users\David\Documents\GitHub\DATASETS FOR PROJECTS\MuseSyn\features\pianoroll\Wonder_Woman_Theme_-_Piano_Solo.pkl,203.22511854791665
